| The first 300 instances from waveform.all
-1.20,0.93,1.76,2.67,3.89,2.39,3.67,4.89,4.06,2.62,2.73,1.61,2.47,1.18,2.21,0.91,3.01,0.20,-0.63,1.44,1.29,0
1.93,0.65,0.54,0.50,-0.47,0.65,-0.72,-0.90,1.11,2.15,2.75,3.66,5.37,6.06,5.40,5.14,3.84,3.98,1.71,0.33,0.33,2
1.47,-1.08,1.98,0.91,1.01,1.25,2.74,2.17,5.25,3.76,4.67,2.97,2.19,2.95,2.11,0.76,-2.13,0.53,0.20,2.16,0.16,1
0.14,0.65,-0.79,0.71,0.93,0.79,2.81,2.22,4.06,6.43,6.56,4.81,2.58,3.71,2.32,2.48,-1.76,2.34,0.23,0.09,-0.48,2
1.03,1.29,1.47,0.39,3.09,3.51,5.46,6.32,5.08,4.48,-0.03,-0.29,-0.48,1.13,0.56,0.97,-1.05,1.03,-0.05,-0.86,-0.01,1
-0.14,0.38,1.34,3.57,2.93,4.58,3.67,2.82,3.15,3.80,1.70,2.58,-0.84,0.63,-1.00,2.16,0.87,0.69,-0.34,-0.12,-0.04,0
0.06,1.10,-0.55,1.49,0.94,4.29,5.37,5.09,5.39,3.85,4.14,0.47,0.95,-0.36,1.59,0.08,-0.23,0.26,-0.41,-0.26,1.39,1
0.56,0.65,1.17,0.80,1.52,-0.02,-0.32,-1.25,1.80,-0.07,1.83,4.37,3.79,2.84,6.07,3.79,2.48,1.72,2.06,0.77,-0.19,0
-0.38,-0.61,0.51,0.85,-1.10,1.02,-0.32,0.79,2.94,1.72,2.02,3.54,3.43,3.84,5.55,3.45,3.75,1.75,1.76,0.73,0.69,2
-0.75,0.45,0.06,1.21,2.98,2.04,5.44,3.18,4.33,2.92,3.04,2.59,0.71,0.26,0.89,0.22,-1.50,-1.16,1.18,0.51,-0.35,1
-0.64,-1.38,-2.45,-1.48,-0.25,-0.54,2.96,2.67,2.75,3.02,5.12,2.97,4.22,3.57,4.54,2.71,1.46,0.13,0.87,-0.56,0.40,2
0.93,-1.39,1.24,1.24,-2.03,0.56,-0.42,-0.12,1.50,0.61,4.70,3.11,4.00,6.22,7.22,4.76,5.32,0.81,2.03,1.17,-0.75,2
-0.85,0.96,-0.70,-0.61,-0.67,0.01,1.85,1.64,4.17,2.52,4.54,3.57,3.52,4.92,6.22,1.49,1.88,0.09,0.46,-0.58,-0.85,2
-0.28,1.52,1.96,1.12,0.06,1.39,3.82,2.74,4.58,4.23,7.46,3.46,2.26,2.73,1.04,0.87,2.13,2.01,0.70,-1.50,0.19,1
-0.03,0.93,1.59,2.99,3.42,4.39,3.81,3.15,1.83,1.02,2.37,2.28,0.89,0.42,0.58,1.73,1.61,-0.70,1.19,0.49,-0.15,0
0.40,0.29,-0.19,-0.46,-1.76,-0.26,1.72,2.26,0.31,3.17,4.12,4.31,4.07,4.25,1.13,3.95,2.41,0.41,0.62,1.02,-0.91,2
-0.03,2.54,2.62,2.44,3.41,5.67,3.71,6.12,3.09,2.68,2.22,0.83,1.69,0.43,-0.68,-0.12,0.85,0.32,-0.62,-0.24,-0.75,0
1.74,1.49,-0.09,2.15,1.73,2.46,5.13,3.10,0.94,4.32,2.62,2.39,0.71,1.94,1.33,1.09,0.52,1.44,0.17,0.94,-1.68,0
-0.38,-0.09,-0.17,0.32,0.27,1.34,1.93,-0.92,2.02,3.64,2.10,1.69,3.67,3.69,4.74,3.13,3.06,1.25,1.22,0.85,0.50,2
-0.53,0.56,2.06,-1.11,0.43,1.05,0.92,0.71,1.11,0.76,1.41,2.54,5.32,5.38,5.77,2.04,1.65,1.39,1.42,0.19,0.28,2
0.01,-0.90,1.22,0.31,-1.16,1.55,1.51,2.07,1.15,3.30,3.64,6.11,4.02,2.19,3.28,1.68,0.15,1.54,1.46,0.21,0.84,2
1.47,-0.95,1.05,0.20,0.16,0.24,0.83,1.11,2.11,2.27,2.73,2.68,4.52,3.79,4.50,3.15,3.18,1.61,1.31,0.61,0.03,2
1.98,-0.58,0.06,2.05,1.95,-1.45,0.45,-0.65,2.08,0.52,2.84,3.31,4.14,4.54,5.95,5.14,3.00,1.50,3.67,-0.60,-0.27,2
-0.62,0.75,0.20,0.48,0.89,0.98,1.85,3.40,3.76,4.47,6.78,3.69,3.29,2.07,1.47,1.54,-2.18,-1.56,-0.21,-0.41,2.10,1
0.27,2.67,0.96,2.67,3.44,5.53,6.85,5.59,3.14,2.79,1.49,0.23,-0.13,0.35,0.92,-1.29,0.81,-0.04,0.20,-2.02,-1.57,1
0.76,1.14,-0.18,-1.52,1.31,1.33,-1.13,3.87,3.76,5.35,5.83,4.79,3.72,4.54,1.61,0.85,0.07,0.06,-0.02,-0.17,-1.53,2
-0.67,1.67,1.55,4.06,3.58,5.12,4.88,3.94,4.76,3.84,2.58,1.61,1.51,0.74,0.81,0.85,0.09,1.20,1.44,-1.33,-1.26,1
1.42,-0.14,0.61,1.17,2.70,1.35,3.66,2.17,1.65,3.00,3.70,3.19,0.66,1.95,4.26,-0.35,1.60,1.95,-0.70,1.17,-1.39,0
0.19,-0.39,-0.96,0.09,2.04,-0.37,-1.30,1.19,2.95,3.59,1.89,5.61,2.85,3.97,5.30,3.68,3.61,0.64,2.65,1.93,0.36,2
1.11,-0.89,-2.79,-0.41,0.59,0.15,3.55,3.48,5.43,6.22,5.21,2.81,3.61,0.62,2.58,1.02,0.50,0.16,0.33,1.72,1.36,1
-0.53,1.14,0.41,1.68,2.59,0.25,3.57,2.34,1.79,1.89,1.40,3.26,3.32,1.65,2.50,1.61,2.42,2.18,2.99,1.37,0.02,0
-0.94,1.39,1.69,0.60,3.45,2.99,5.45,4.05,2.39,4.87,3.18,0.35,3.02,-0.07,-0.95,-0.09,0.76,-0.59,-2.90,-0.72,0.26,1
-0.99,-0.48,0.99,-0.38,0.25,-0.07,3.08,2.28,2.70,5.66,5.40,5.19,2.96,4.58,2.87,2.07,0.84,1.24,1.87,0.21,1.25,2
0.16,0.81,0.72,2.32,-0.26,2.43,4.33,3.89,4.25,5.60,3.89,4.37,2.82,1.99,0.65,1.96,0.38,0.44,0.83,1.86,0.65,1
2.52,-0.32,-1.89,1.29,0.25,-0.26,-1.45,0.49,2.38,2.52,1.68,2.61,2.39,6.71,3.88,2.99,4.42,2.88,0.76,2.77,0.18,2
-0.79,2.45,0.70,0.20,0.54,0.61,0.88,3.22,1.53,4.12,6.56,4.69,3.91,5.31,2.53,-1.34,1.55,-0.73,-0.39,-0.34,-0.55,2
1.96,-0.52,0.12,0.64,0.83,1.04,2.93,3.55,4.61,4.70,5.30,3.49,2.69,2.31,-0.05,0.01,-1.90,0.03,0.74,-2.09,0.47,1
-0.21,1.78,0.10,-0.36,1.20,2.75,0.68,3.51,2.00,2.27,3.51,2.72,2.56,2.11,3.73,3.45,1.64,2.62,2.88,2.10,-0.18,0
0.25,2.29,2.25,0.82,2.50,4.56,4.39,4.96,2.99,4.19,0.91,0.74,0.23,3.16,-1.45,-1.22,-0.21,-1.40,-1.67,0.53,0.58,1
-0.71,1.57,0.26,-0.75,1.27,0.28,1.10,4.92,3.50,3.69,5.03,5.30,2.98,5.05,3.80,2.56,-0.98,1.17,-0.10,-1.80,-0.69,2
0.16,1.43,0.74,2.47,0.81,0.99,2.54,3.63,2.56,1.09,2.56,2.99,1.04,3.61,4.43,1.94,2.16,0.11,0.99,0.24,-1.64,0
-0.76,0.51,0.82,0.83,2.20,3.88,4.26,3.97,3.61,4.50,3.39,1.21,2.22,0.12,-0.20,0.35,2.44,-0.43,-0.50,1.15,0.07,1
1.27,-0.36,-0.15,3.61,3.10,3.13,6.50,2.48,2.65,3.96,3.37,3.68,0.59,0.39,0.33,1.08,0.52,-0.29,0.08,-1.59,-2.10,1
0.97,0.97,1.69,1.92,4.20,3.22,5.18,2.77,2.43,3.46,-0.12,1.07,1.65,0.68,2.02,2.69,-0.02,1.49,-0.73,1.61,-0.19,0
0.74,1.20,2.28,2.44,0.99,4.74,3.25,3.33,4.86,3.78,5.15,3.35,0.97,1.22,-1.16,-0.33,0.71,-0.68,0.81,-0.17,-0.14,1
-0.32,1.58,-0.91,2.38,0.50,0.67,-0.46,0.45,1.25,2.76,1.26,5.33,3.20,2.99,3.32,2.96,1.11,1.70,1.10,1.04,-0.36,2
1.08,1.21,0.84,2.83,4.13,3.80,5.58,3.46,3.65,4.25,2.78,1.56,0.49,1.52,1.18,1.64,-1.63,-0.57,0.25,-0.52,1.00,1
-1.35,0.93,1.37,2.13,1.44,1.51,3.39,3.74,3.95,3.23,4.49,4.43,3.43,3.20,1.37,-0.46,-1.48,2.16,0.28,-0.45,2.36,1
-1.00,0.04,0.24,-0.39,-1.02,0.14,-0.26,0.51,-0.75,0.59,3.74,1.81,2.93,5.06,5.23,4.25,0.37,2.98,2.86,1.63,0.46,0
-0.62,-0.73,-1.33,0.57,1.24,1.26,2.26,2.70,2.00,1.58,3.32,1.62,3.04,3.31,4.42,3.72,2.27,0.92,2.04,-0.19,-2.13,0
-0.63,0.96,-0.60,1.58,-0.06,1.36,2.67,3.84,5.79,5.37,6.00,4.48,1.74,4.65,1.63,1.60,0.85,-2.67,0.50,-0.45,1.93,1
-1.82,1.99,1.33,2.37,2.53,5.14,3.51,3.69,4.71,2.12,2.23,2.81,1.21,2.43,2.92,0.85,1.43,3.11,-0.25,0.62,0.23,0
0.57,0.23,3.42,2.97,2.68,2.61,3.67,1.95,2.61,2.91,1.45,1.18,1.20,2.87,1.24,-0.05,0.52,0.51,1.03,-0.23,-0.27,0
-0.98,0.67,0.09,0.88,0.91,-0.45,0.95,1.47,0.28,1.46,3.51,2.90,3.69,3.52,5.32,3.85,2.70,0.92,2.65,2.34,-1.05,2
-0.61,-0.73,-0.30,2.10,0.59,3.51,5.82,6.14,3.71,3.42,4.91,1.85,2.47,1.46,1.73,2.04,-2.09,0.45,2.07,0.58,0.32,1
-0.00,-0.30,0.33,1.77,-0.12,1.09,1.11,2.01,1.68,2.93,4.53,2.93,3.51,3.23,2.63,1.01,1.75,1.15,1.60,0.45,-1.19,2
0.10,-0.10,1.60,3.49,4.42,6.39,5.44,4.98,3.87,2.34,2.42,-0.49,0.11,1.36,-0.58,-0.21,-0.49,-0.40,-0.40,1.58,-0.60,1
-0.48,0.28,1.19,3.06,4.61,5.92,4.69,5.65,5.79,1.74,1.85,1.08,-1.60,-0.46,0.26,-0.64,-0.61,-0.28,0.90,-0.62,1.17,1
-0.21,1.10,2.30,2.74,2.03,4.21,3.68,1.73,4.48,4.54,1.83,-1.04,1.45,1.95,1.74,0.20,3.14,0.62,-0.51,-0.24,-0.44,0
2.23,-0.09,1.10,0.49,-0.50,0.30,-0.96,0.80,0.52,1.45,3.50,4.83,3.90,3.17,5.20,4.02,2.71,2.77,2.24,1.12,-1.28,2
0.68,1.19,1.86,0.73,4.91,2.82,6.46,5.29,4.45,2.91,3.81,1.34,0.83,1.54,1.10,-0.52,0.23,-0.16,-0.75,-0.29,0.29,1
0.65,3.40,1.86,2.36,3.22,3.22,6.83,3.59,4.24,3.14,1.68,3.12,2.03,0.21,1.58,-0.33,0.16,-0.59,1.41,-2.55,0.53,1
1.91,-0.68,0.93,2.01,2.62,3.04,3.18,3.16,0.65,0.83,2.56,0.86,1.09,2.33,2.75,2.36,1.93,2.86,1.30,0.50,-0.86,0
0.39,1.67,-0.35,2.28,0.82,2.52,1.30,4.00,3.73,4.19,3.82,4.66,1.31,3.91,3.66,0.29,1.52,0.72,0.14,1.62,-0.53,1
-0.54,2.21,2.91,3.18,4.54,6.26,4.96,3.52,6.88,2.19,3.82,1.51,1.22,1.74,0.81,0.02,-1.14,2.31,1.04,-1.11,0.26,1
-0.16,1.57,-0.64,-0.05,0.36,-0.04,-0.45,2.54,4.02,4.61,6.04,5.78,3.30,3.25,3.22,0.94,0.67,0.98,-0.31,1.16,0.38,2
-1.01,0.31,2.02,2.87,1.21,1.08,3.26,1.33,1.91,1.13,0.81,0.96,2.34,1.54,3.12,3.53,3.86,0.56,0.08,-0.16,-0.10,0
2.08,-0.78,1.20,0.15,2.26,2.66,5.25,5.21,3.87,3.97,2.69,2.08,3.04,-0.40,1.57,-0.12,1.17,-0.63,-0.31,-1.39,0.20,1
1.47,0.84,1.14,3.23,4.50,2.05,3.98,5.03,3.90,3.01,4.43,1.75,0.38,-1.08,0.36,0.75,-1.70,-0.38,-0.51,-0.51,1.41,1
-0.22,2.00,2.09,0.66,4.74,3.42,6.67,4.17,5.56,2.43,2.55,2.49,0.43,0.57,2.36,0.73,0.49,0.31,-0.79,0.74,0.41,1
-0.93,-0.23,-0.40,3.04,-1.71,1.80,1.58,0.97,-1.48,2.48,1.94,3.82,4.59,3.88,7.68,4.11,4.28,3.67,1.22,-0.03,1.06,0
-0.61,0.33,-0.15,0.53,3.37,1.33,4.13,4.74,3.40,2.82,5.11,2.95,2.78,3.04,-0.14,1.87,0.06,0.56,-0.36,-0.83,0.49,1
-1.51,0.13,-0.34,-0.18,0.36,-0.58,2.10,2.26,2.53,4.15,4.13,4.14,3.19,3.97,2.75,3.76,2.70,0.05,0.98,1.07,1.75,2
-0.29,-1.69,2.18,1.98,2.78,3.96,4.40,1.86,2.43,2.15,2.64,1.92,1.71,0.91,1.99,1.49,1.25,1.21,1.44,0.27,-0.25,0
0.12,0.59,-0.72,0.14,-1.51,0.61,2.73,1.01,2.93,3.90,4.65,5.97,3.36,4.17,2.92,4.70,-0.06,0.75,0.95,-0.14,0.55,2
-0.01,2.75,1.20,-0.20,4.05,2.76,4.97,4.43,2.21,3.51,1.24,0.71,2.45,1.16,2.36,2.19,2.60,0.04,0.11,0.76,2.95,0
0.46,0.30,-0.03,-0.03,-0.07,2.75,3.81,2.44,3.77,2.49,4.71,5.67,3.03,2.36,1.47,-0.36,-0.08,0.32,-0.70,-0.47,-0.48,1
-0.08,-1.16,2.75,2.20,0.06,1.94,5.98,2.30,3.61,2.79,4.23,3.06,4.62,-1.00,0.83,1.17,-1.00,-0.40,-1.22,-0.03,-0.06,1
0.44,-0.42,1.08,0.23,0.69,0.81,0.55,-0.36,0.87,0.45,3.48,3.70,3.83,4.68,6.35,3.51,3.29,2.73,1.41,-1.01,-0.59,2
0.37,-0.37,0.86,-0.93,-0.62,-0.57,2.14,0.69,2.69,1.99,2.97,5.59,4.53,4.94,5.63,2.84,0.91,0.67,1.50,-0.15,1.04,2
-1.76,-0.29,0.68,0.05,1.21,1.18,1.74,3.30,4.67,5.06,5.20,5.51,3.56,2.12,1.13,0.35,1.31,-0.13,0.05,-0.79,0.95,1
0.54,-0.17,-0.46,-0.19,0.12,-0.61,1.87,2.85,2.34,4.39,5.62,3.97,4.34,1.56,2.16,2.97,0.05,1.79,1.33,-0.16,-0.58,2
-1.16,1.27,1.42,-0.60,1.09,0.35,0.27,-0.39,0.26,2.23,2.87,3.77,4.49,2.68,5.25,2.91,0.82,2.51,2.28,0.66,-0.60,0
-1.03,-0.20,0.94,1.09,0.99,1.66,3.42,3.06,2.70,5.57,5.08,3.81,3.47,2.05,1.28,-1.02,0.55,0.53,-0.86,0.99,0.12,1
-0.11,0.30,2.74,0.96,4.59,7.62,6.19,5.73,1.41,1.20,2.52,2.02,0.63,0.74,1.60,0.84,-1.23,0.70,-0.12,-0.62,0.98,0
0.72,0.16,-0.13,0.79,0.01,-0.13,1.51,0.50,0.92,3.46,5.26,4.37,4.39,2.85,3.03,3.97,1.54,0.75,1.01,1.29,-0.23,2
0.45,0.03,-0.96,-2.38,0.36,1.70,1.30,1.95,2.47,3.33,4.78,3.37,3.64,3.96,4.01,2.72,1.35,3.37,1.62,-0.12,-1.60,2
-0.02,0.79,-1.32,-0.17,0.95,2.31,0.12,1.00,0.26,1.69,1.72,2.97,2.20,4.61,6.44,4.66,5.46,3.55,1.55,0.67,0.27,0
0.74,0.91,0.90,1.69,3.48,3.75,5.29,4.05,3.31,5.81,2.16,5.23,2.76,1.07,0.32,-0.85,1.70,1.45,-0.74,0.49,1.35,1
0.55,-0.79,0.62,-0.34,-0.89,-0.47,0.76,2.69,3.58,3.18,3.57,3.95,3.03,5.44,3.49,2.55,1.30,1.91,1.30,1.50,1.47,2
-0.19,1.57,0.10,-0.54,0.12,1.19,2.21,-0.33,1.95,4.02,4.54,5.13,4.26,1.75,4.96,1.02,1.02,1.20,0.95,-0.77,-0.15,2
0.08,1.83,2.13,5.75,4.72,5.40,5.86,5.09,3.76,3.34,3.72,1.95,1.17,-1.48,-1.32,0.76,-1.40,0.07,-0.68,0.32,-0.24,1
0.79,0.86,-0.68,-0.92,-1.60,-0.11,2.09,2.18,4.40,5.69,4.87,5.55,5.16,3.20,1.73,0.24,1.39,-1.42,-0.25,-1.83,0.70,1
-1.28,1.03,0.38,0.67,2.87,0.40,2.42,1.55,2.24,1.13,0.56,4.12,2.13,3.23,3.27,2.22,2.82,-0.13,1.23,-0.82,-0.33,0
-1.25,2.03,-2.25,0.48,-1.13,0.84,0.22,4.18,4.45,4.50,5.95,5.29,3.82,3.47,1.99,0.64,0.71,-2.95,-1.72,-0.32,0.35,2
0.67,0.59,0.26,-0.34,-0.19,1.07,-0.66,-0.02,0.76,2.57,4.75,3.89,3.34,3.67,5.66,3.81,4.23,2.11,1.06,0.27,0.58,2
-0.24,-0.73,0.12,1.46,2.68,5.14,4.40,3.02,3.53,4.94,3.57,2.69,1.15,0.84,0.96,-0.28,-0.73,-1.03,-0.49,0.68,0.05,1
-0.42,0.37,-0.18,2.25,0.42,-0.16,1.24,2.76,4.30,4.47,6.78,5.78,2.99,4.35,3.88,1.18,-1.37,0.52,-0.72,-0.13,0.77,2
1.68,-0.38,0.32,0.90,-1.13,2.88,1.52,0.02,2.01,0.80,2.53,1.79,3.48,4.95,5.64,5.96,2.56,3.80,1.59,1.18,-0.79,0
1.23,-0.48,0.70,0.06,0.51,-0.42,0.87,1.18,0.87,3.76,5.74,3.52,3.16,5.51,4.25,1.69,1.23,1.78,2.95,0.07,-0.33,2
0.36,0.82,1.26,1.82,1.86,1.61,2.36,0.81,1.77,2.53,2.75,2.87,3.37,2.23,5.16,5.43,2.98,4.22,2.27,0.97,-0.86,0
0.12,0.74,-1.08,-0.03,-1.70,-1.74,0.85,1.36,-0.83,2.39,2.52,3.42,6.13,4.18,7.16,1.99,4.58,4.24,-0.21,0.24,0.43,2
-0.91,-0.47,0.65,0.74,-0.24,-0.19,2.44,2.35,1.64,0.79,0.53,3.16,5.25,1.85,5.55,3.86,3.63,2.80,1.51,0.47,0.36,0
-0.88,0.51,0.51,0.64,0.71,-1.33,-0.20,0.48,0.51,1.66,1.32,4.89,3.38,5.64,5.27,5.89,2.71,3.92,0.23,1.15,-0.09,2
-0.63,-0.58,1.36,1.85,0.98,0.44,1.91,1.50,1.37,1.16,1.72,2.48,3.48,3.02,3.88,2.95,3.37,1.58,-0.74,2.03,-0.33,0
1.23,1.31,1.16,0.07,1.66,0.65,2.01,1.79,2.31,2.91,3.18,4.34,4.07,4.51,3.61,4.02,1.00,2.45,0.09,-0.14,-0.78,2
-0.10,-0.07,-0.21,1.73,-0.68,-1.09,1.25,1.13,-1.66,2.26,2.61,3.30,3.36,5.06,5.91,6.05,1.19,0.42,3.33,2.30,-0.51,2
0.55,-1.26,0.64,-0.93,-0.08,0.85,-1.05,1.45,2.21,2.16,4.50,3.62,3.28,3.04,4.12,3.66,1.50,1.44,1.92,1.49,-0.30,2
-0.68,-0.96,0.12,0.08,-0.34,1.02,0.43,3.65,2.84,2.72,4.83,4.98,4.65,1.29,3.54,4.38,2.42,1.92,1.32,2.05,-1.59,2
0.25,0.70,4.14,1.24,4.36,4.93,5.60,5.50,4.58,3.51,-0.03,0.63,0.79,0.47,-1.11,1.27,0.24,1.82,1.10,-0.94,0.22,1
-0.19,1.21,1.95,2.82,3.37,4.26,6.37,3.41,2.18,1.90,3.37,0.13,1.83,1.88,1.01,0.74,0.24,-0.41,0.58,1.84,0.07,1
1.51,-0.88,1.61,1.47,0.60,2.12,2.75,4.48,4.93,4.11,5.22,4.60,1.75,1.17,1.50,1.29,-0.96,-0.68,0.40,-0.25,-1.31,1
0.89,-0.61,0.18,2.46,-0.43,1.13,1.35,3.04,4.48,4.17,5.15,4.53,4.62,4.37,2.27,1.75,1.11,-1.87,-0.37,1.67,0.59,2
0.32,-0.78,0.47,1.65,1.42,2.76,3.20,3.20,2.43,0.32,2.67,1.94,2.57,2.27,2.24,2.83,0.45,0.84,-0.59,-0.29,0.32,0
0.37,0.44,1.32,2.31,2.20,0.40,2.43,3.88,4.41,3.67,4.27,4.47,2.18,2.45,-1.28,1.36,-0.30,0.90,-0.51,0.31,0.01,1
-0.97,2.05,1.00,2.00,1.59,3.26,5.11,4.98,3.12,4.13,2.68,1.81,1.86,0.63,1.10,1.08,0.62,-1.02,-0.52,-1.76,1.26,1
-0.81,-0.36,3.08,3.45,3.41,4.99,4.51,4.04,3.60,3.24,2.67,2.83,-1.08,-1.22,-0.61,0.16,0.14,1.04,-1.89,0.81,-0.27,0
-0.81,0.20,1.88,1.45,3.47,2.96,5.51,4.42,4.52,2.51,2.71,0.91,1.96,-0.58,1.80,-0.68,-0.53,1.99,-0.42,0.18,1.29,0
-1.79,-0.05,1.03,3.34,3.51,2.05,4.07,2.24,3.71,1.54,1.41,1.30,-0.04,1.82,2.21,2.91,1.74,-0.17,-0.27,-1.56,0.44,0
1.06,0.66,0.15,1.36,-2.14,1.62,-0.61,4.11,1.71,3.69,4.04,6.06,3.93,5.35,3.13,2.67,3.59,0.70,0.07,-1.09,-1.03,2
3.31,0.29,1.60,-1.46,-1.16,1.06,-0.98,-0.87,3.22,3.17,3.21,2.53,5.38,2.65,4.88,4.89,2.67,1.46,0.79,-0.08,1.32,2
-0.71,0.15,0.85,-0.21,0.77,0.92,1.00,5.47,4.07,4.54,2.89,4.50,4.62,2.97,2.24,1.62,0.30,0.08,-0.09,0.81,-0.49,1
-0.83,-0.10,1.62,-1.39,0.78,0.06,1.99,-1.11,1.23,1.19,2.26,3.62,1.59,4.91,4.32,3.50,3.62,2.31,-0.45,-0.12,-0.16,2
-0.14,-0.26,-0.67,0.73,-0.13,1.05,1.49,-0.46,-0.33,2.23,1.02,2.91,4.70,4.84,4.21,4.16,2.52,1.41,2.13,2.46,-1.02,2
-1.60,1.41,-1.31,1.88,2.40,2.42,3.85,4.03,3.42,5.80,4.82,4.61,1.25,2.16,0.69,0.71,-1.28,0.51,-0.24,-0.04,-1.20,1
0.59,-0.65,1.84,2.68,0.82,2.21,3.77,0.47,1.96,1.80,1.06,2.35,4.51,3.32,2.34,2.86,2.44,2.37,2.33,0.24,-0.82,0
0.35,-0.29,-0.21,-2.05,-0.55,1.22,3.09,3.37,4.01,5.72,3.68,3.46,4.15,3.52,0.96,1.32,-0.40,-0.46,2.95,1.30,0.78,2
0.91,-1.83,1.53,0.59,1.44,3.21,2.59,3.79,3.01,2.11,1.58,-0.72,1.88,2.47,3.66,1.41,2.80,0.36,1.58,-0.14,0.45,0
1.90,0.24,1.22,2.24,1.92,1.18,5.09,3.67,1.42,1.78,-0.11,1.76,0.54,0.62,1.14,1.48,3.21,0.08,-0.48,1.36,-0.72,0
-0.73,0.33,-0.81,-0.26,-0.45,0.39,-0.70,0.76,2.02,1.37,2.20,2.85,4.67,5.25,6.76,5.24,3.61,1.99,-0.41,2.19,-0.57,2
-0.60,0.27,-0.21,0.65,1.10,0.68,1.91,0.85,-0.82,0.25,0.99,2.86,5.59,1.97,5.69,4.35,4.91,1.74,0.57,-0.46,0.44,0
1.59,0.35,0.92,0.82,-1.63,-0.77,-1.31,1.38,0.87,1.55,1.04,2.89,3.56,4.77,7.41,4.27,6.61,2.47,2.01,1.36,-0.48,0
-1.10,0.48,1.25,0.36,-0.95,-0.75,0.61,3.21,2.79,1.94,3.89,2.91,4.18,3.14,2.12,2.91,1.90,0.15,1.26,-0.06,-1.52,2
0.42,-0.37,-0.91,-1.92,0.38,0.46,1.36,1.74,1.96,3.70,6.82,4.77,4.60,3.89,2.46,2.39,2.46,0.28,3.47,-0.60,-1.00,2
-0.29,0.58,1.13,-0.92,2.32,0.41,-0.59,0.08,-0.85,1.17,2.70,3.60,4.11,4.38,4.87,2.44,3.26,2.66,2.28,1.23,0.61,2
0.95,-0.79,1.64,2.23,4.72,2.83,5.75,4.06,3.47,4.63,2.89,3.08,0.33,0.16,0.67,0.20,-0.34,-1.11,1.58,0.68,-0.65,1
-0.99,-0.56,-0.06,-1.86,0.53,-1.72,1.05,1.92,2.27,2.90,4.87,4.31,5.09,3.62,2.72,-0.71,2.78,2.31,1.92,0.31,-0.61,2
-1.11,1.13,1.41,1.70,-1.69,0.86,1.19,1.57,2.49,3.56,4.17,3.94,5.09,3.78,3.87,3.68,1.42,0.44,0.97,0.96,1.48,2
-0.73,-0.15,0.19,-0.90,0.84,2.28,4.00,1.22,3.49,4.37,5.16,4.22,3.90,3.57,2.23,-0.69,-1.05,0.61,1.29,-1.12,-0.77,1
-0.40,0.52,3.01,2.40,4.43,3.41,4.21,5.09,2.93,2.61,1.15,0.79,0.36,2.20,0.61,1.91,-0.02,2.48,0.75,0.24,-0.08,0
1.27,1.25,0.04,4.49,3.97,4.58,6.10,4.64,4.26,3.93,1.37,1.15,-1.04,-0.24,1.26,0.00,2.04,-0.29,-2.15,-0.16,0.00,1
-0.25,0.08,0.04,-0.27,-0.16,0.44,0.49,-0.43,1.31,1.93,3.25,2.51,5.14,3.14,5.20,2.36,2.61,2.87,0.53,0.43,0.20,2
-0.03,0.76,0.38,1.69,-0.69,0.80,3.00,2.11,3.25,6.14,4.81,3.56,1.66,3.01,1.22,0.36,-0.45,0.06,-0.06,1.38,0.54,1
-1.67,1.78,0.86,-0.51,0.75,0.32,0.93,3.55,3.84,5.44,5.58,5.37,5.41,4.99,3.84,2.92,-0.58,-1.44,-0.90,0.46,-2.07,2
0.69,0.98,1.99,2.13,3.37,6.43,6.22,5.30,3.58,1.59,0.48,1.53,1.16,1.27,-0.07,0.24,0.25,-1.10,0.54,0.46,-0.03,0
